#doc source pos typeindex type topic
126 NA 150 634 hvilket 44
126 NA 151 1087 ju 35
126 NA 152 937 endast 35
126 NA 153 6714 öf 26
126 NA 154 6715 ere 26
126 NA 155 6716 s-stäm 35
126 NA 156 144 med 26
126 NA 157 346 den 16
126 NA 158 2564 vanliga 42
126 NA 159 6717 uppfattningen, 26
126 NA 160 158 men 32
126 NA 161 411 han 14
126 NA 162 6718 påvisar 26
126 NA 163 99 bl. 32
126 NA 164 100 a. 16
126 NA 165 2964 också 26
126 NA 166 89 att 35
126 NA 167 126 de 14
126 NA 168 6194 damer 26
126 NA 169 142 som 16
126 NA 170 6165 stjäla 26
126 NA 171 5471 oe 26
126 NA 172 1439 stora 26
126 NA 173 6333 magasinen 35
126 NA 174 937 endast 35
126 NA 175 6165 stjäla 26
126 NA 176 668 där 16
126 NA 177 51 och 28
126 NA 178 3568 aldrig 35
126 NA 179 4708 pä 7
126 NA 180 6719 andia 26
126 NA 181 6720 ställen 35
126 NA 182 860 eller 26
126 NA 183 953 andra 14
126 NA 184 6721 förhållanden. 14
126 NA 185 6722 Bli 26
126 NA 186 126 de 26
126 NA 187 6723 röjda 26
126 NA 188 469 äro 26
126 NA 189 126 de 26
126 NA 190 160 icke 14
126 NA 191 6724 blott, 26
126 NA 192 6725 villiga 26
126 NA 193 89 att 35
126 NA 194 6726 vidgå 26
126 NA 195 705 sitt 35
126 NA 196 6727 tjufveri, 26
126 NA 197 678 utan 26
126 NA 198 6728 aflägga 26
126 NA 199 2964 också 26
126 NA 200 6729 bekännelse 44
126 NA 201 558 öfver 44
126 NA 202 1288 tidigare 15
126 NA 203 199 likartade 26
126 NA 204 6730 förbrytelser, 44
126 NA 205 634 hvilket 35
126 NA 206 1031 synes 16
126 NA 207 3698 bringa 26
126 NA 208 904 dem 35
126 NA 209 122 en 16
126 NA 210 6731 oförtydbar 16
126 NA 211 6732 lättnad, 49
126 NA 212 51 och 16
126 NA 213 164 vid 26
126 NA 214 6733 företagen 26
126 NA 215 2236 hus 16
126 NA 216 6734 undersökning 42
126 NA 217 469 äro 26
126 NA 218 104 denna 7
126 NA 219 6735 sorts 49
126 NA 220 6736 tjufvar 49
126 NA 221 6737 allmänhet 15
126 NA 222 6738 behjälpliga 15
126 NA 223 144 med 26
126 NA 224 89 att 19
126 NA 225 6739 leta 16
126 NA 226 2879 fram 26
126 NA 227 126 de 26
126 NA 228 6740 undangömda 26
126 NA 229 6741 föremålen, 26
126 NA 230 211 hvilka 26
126 NA 231 6150 regeln 26
126 NA 232 469 äro 28
127 NA 0 6742 Foiuibörsen 31
127 NA 1 346 den 49
127 NA 2 221 4 33
127 NA 3 641 januari 33
127 NA 4 642 1905. 49
127 NA 5 100 a. 31
127 NA 6 6743 afslutadt; 33
127 NA 7 68 k. 31
127 NA 8 6449 = 49
127 NA 9 6744 köpare: 33
127 NA 10 1999 8. 31
127 NA 11 6449 = 49
127 NA 12 6745 säljare. 31
127 NA 13 6746 (Ur 33
127 NA 14 6747 Uattsaons 31
127 NA 15 6748 Fondnotiser.) 33
127 NA 16 6749 Obligationer. 33
127 NA 17 6750 Statens 31
127 NA 18 6751 3'/,« 31
127 NA 19 1892 proc. 33
127 NA 20 6752 1887: 49
127 NA 21 68 k. 31
127 NA 22 6753 97'/i» 33
127 NA 23 3037 s. 31
127 NA 24 6754 99 33
127 NA 25 6755 proc.; 33
127 NA 26 6756 Hypoteks 33
127 NA 27 6757 bankens 33
127 NA 28 6758 inkon 31
127 NA 29 2007 v. 33
127 NA 30 221 4 33
127 NA 31 1892 proc. 33
127 NA 32 6759 1878: 33
127 NA 33 6760 100'/» 33
127 NA 34 6755 proc.; 33
127 NA 35 585 dito 33
127 NA 36 221 4 33
127 NA 37 1892 proc. 33
127 NA 38 6761 1880/3: 33
127 NA 39 68 k. 31
127 NA 40 6762 99'/,, 31
127 NA 41 3037 s. 31
127 NA 42 6763 100'/. 31
127 NA 43 6755 proc.; 33
127 NA 44 585 dito 33
127 NA 45 6764 3'/. 33
127 NA 46 1892 proc. 33
127 NA 47 6761 1880/3: 33
127 NA 48 3037 s. 31
127 NA 49 6765 98 33
127 NA 50 6755 proc.; 33
127 NA 51 1924 Allmänna 31
127 NA 52 6766 Hypotekskassaaa 31
127 NA 53 6767 5'/. 33
127 NA 54 6768 pro.\ 33
127 NA 55 6769 1888: 31
127 NA 56 68 k. 31
127 NA 57 6770 88'/., 33
127 NA 58 1915 & 8
127 NA 59 6771 88'/. 33
127 NA 60 6755 proc.; 33
127 NA 61 585 dito 33
127 NA 62 6772 ♦ 33
127 NA 63 1892 proc. 33
127 NA 64 6773 1902: 33
127 NA 65 68 k. 31
127 NA 66 6765 98 33
127 NA 67 6755 proc.; 33
127 NA 68 77 Stockholms 31
127 NA 69 614 5 33
127 NA 70 1892 proc. 33
127 NA 71 6774 1877: 33
127 NA 72 68 k. 31
127 NA 73 6763 100'/. 31
127 NA 74 6775 proo.; 33
127 NA 75 585 dito 33
127 NA 76 6776 proo. 33
127 NA 77 6777 1880: 33
127 NA 78 68 k. 31
127 NA 79 6778 99'/. 33
127 NA 80 6755 proc.; 33
127 NA 81 585 dito 33
127 NA 82 221 4 33
127 NA 83 1892 proc. 33
127 NA 84 6779 1885: 33
127 NA 85 68 k. 31
127 NA 86 6754 99 33
127 NA 87 6755 proc.; 33
127 NA 88 6369 Kopparbergs 31
127 NA 89 6370 Bergslags 31
127 NA 90 221 4 33
127 NA 91 1892 proc. 33
127 NA 92 6780 1889: 45
127 NA 93 68 k. 31
127 NA 94 6781 94'/. 33
127 NA 95 6755 proc.; 33
127 NA 96 585 dito 33
127 NA 97 614 5 33
127 NA 98 1892 proc. 33
127 NA 99 6782 19C0: 33
127 NA 100 68 k. 31
127 NA 101 6783 101'/, 33
127 NA 102 6755 proc.; 33
127 NA 103 6784 Korsnäs 31
127 NA 104 6785 sågverks 33
127 NA 105 221 4 33
127 NA 106 1892 proc. 33
127 NA 107 6786 1895: 33
127 NA 108 68 k. 31
127 NA 109 6787 96, 33
127 NA 110 3037 s. 31
127 NA 111 6788 96 33
127 NA 112 6755 proc.; 33
127 NA 113 585 dito 33
127 NA 114 614 5 33
127 NA 115 1892 proc. 33
127 NA 116 6789 1900: 31
127 NA 117 68 k. 31
127 NA 118 6790 1011/. 33
127 NA 119 6755 proc.; 33
127 NA 120 6791 Bergslagern, 33
127 NA 121 6792 järnv. 31
127 NA 122 221 4 33
127 NA 123 1892 proc. 33
127 NA 124 6793 1£98: 31
127 NA 125 68 k. 31
127 NA 126 6794 95'/. 31
127 NA 127 6755 proc.; 33
127 NA 128 6795 Halmstad—Nässjös 31
127 NA 129 221 4 33
127 NA 130 6796 roc. 33
127 NA 131 6779 1885: 33
127 NA 132 68 k. 31
127 NA 133 6797 95 31
127 NA 134 6755 proc.; 33
127 NA 135 6798 Oxelösund—Flens 33
127 NA 136 614 5 33
127 NA 137 1892 proc. 33
127 NA 138 6799 1892: 31
127 NA 139 68 k. 31
127 NA 140 6800 100, 31
127 NA 141 3037 s. 31
127 NA 142 6763 100'/. 31
127 NA 143 6755 proc.; 33
127 NA 144 6801 Stockholm—Västerås—Bergslagens 31
127 NA 145 221 4 33
127 NA 146 1892 proc. 33
127 NA 147 6802 1897: 33
127 NA 148 68 k. 31
127 NA 149 6803 95, 33
127 NA 150 3037 s. 31
127 NA 151 6788 96 33
127 NA 152 1892 proc. 33
128 NA 0 6804 Arbetareibanken: 31
128 NA 1 68 k. 31
128 NA 2 6805 35, 31
128 NA 3 3037 s. 31
128 NA 4 6806 36 31
128 NA 5 6361 kr.; 31
128 NA 6 6807 Föreningsbanken: 4
128 NA 7 68 k. 31
128 NA 8 6808 106: 8
128 NA 9 6809 75; 31
128 NA 10 1423 Göteborgs 31
128 NA 11 6810 bank: 8
128 NA 12 6811 -k. 31
128 NA 13 6812 S£l, 31
128 NA 14 3037 s. 31
128 NA 15 6813 526 31
128 NA 16 6361 kr.; 31
128 NA 17 1423 Göteborgs 8
128 NA 18 6814 handelsbank1: 31
128 NA 19 68 k. 31
128 NA 20 6815 588, 8
128 NA 21 3037 s. 31
128 NA 22 6816 605 31
128 NA 23 6361 kr.; 31
128 NA 24 6817 Mälaretoanken: 31
128 NA 25 68 k. 31
128 NA 26 6818 1,005 8
128 NA 27 6361 kr.; 31
128 NA 28 6819 Nordiska 8
128 NA 29 6820 Kreditbanken: 8
128 NA 30 68 k. 31
128 NA 31 6821 630, 31
128 NA 32 3037 s. 31
128 NA 33 6822 650 8
128 NA 34 6361 kr.; 31
128 NA 35 6357 Skånska 31
128 NA 36 6823 handelsbanken 31
128 NA 37 3424 ; 35
128 NA 38 68 k. 31
128 NA 39 6824 736, 31
128 NA 40 3037 s. 31
128 NA 41 6825 750 31
128 NA 42 6361 kr.; 31
128 NA 43 6826 Stook.holry 31
128 NA 44 6827 handelsbank: 31
128 NA 45 68 k. 31
128 NA 46 6828 1,345, 31
128 NA 47 1999 8. 31
128 NA 48 6829 1,365 31
128 NA 49 6830 kx.; 8
128 NA 50 6831 Sundsvalls 31
128 NA 51 6827 handelsbank: 31
128 NA 52 68 k. 31
128 NA 53 6832 710, 31
128 NA 54 1999 8. 31
128 NA 55 6833 718 31
128 NA 56 6361 kr.; 31
128 NA 57 6834 T 31
128 NA 58 6835 anatemannabank-en: 31
128 NA 59 68 k. 31
128 NA 60 6836 110, 31
128 NA 61 3037 s. 31
128 NA 62 6837 114 31
128 NA 63 6361 kr.; 31
128 NA 64 6838 Bank 31
128 NA 65 6839 Stockdiolmöfre 31
128 NA 66 6840 Norrland: 31
128 NA 67 68 k. 31
128 NA 68 6841 1,040, 31
128 NA 69 3037 s. 31
128 NA 70 6842 1,060 8
128 NA 71 6361 kr.; 31
128 NA 72 6843 Bamk 31
128 NA 73 6844 Södra 31
128 NA 74 6845 Sverige: 31
128 NA 75 68 k. 31
128 NA 76 6846 428, 31
128 NA 77 3037 s. 31
128 NA 78 6847 43S 31
128 NA 79 6848 -kr.; 31
128 NA 80 6849 Industri-Kredit: 31
128 NA 81 68 k. 31
128 NA 82 6850 205 31
128 NA 83 6361 kr.; 31
128 NA 84 6851 Skandinaviska 31
128 NA 85 6852 Kredit: 31
128 NA 86 68 k. 31
128 NA 87 6853 500, 31
128 NA 88 595 3. 8
128 NA 89 6854 508 31
128 NA 90 6361 kr.; 31
128 NA 91 6855 Sydsvenska 8
128 NA 92 6852 Kredit: 31
128 NA 93 68 k. 31
128 NA 94 6821 630, 31
128 NA 95 3037 s. 31
128 NA 96 6856 640 31
128 NA 97 6361 kr.; 31
128 NA 98 6857 Stock'holms 8
128 NA 99 6858 Inteokningsb,: 31
128 NA 100 68 k. 31
128 NA 101 6859 575 31
128 NA 102 6361 kr.; 31
128 NA 103 6860 Gäfleborgs 8
128 NA 104 6861 enskilda: 31
128 NA 105 68 k. 31
128 NA 106 6862 936 31
128 NA 107 6361 kr.; 31
128 NA 108 6863 Hernosands 9
128 NA 109 6861 enskilda: 31
128 NA 110 68 k. 31
128 NA 111 6864 1,020, 41
128 NA 112 1999 8. 31
128 NA 113 6865 1,030 31
128 NA 114 6361 kr.; 31
128 NA 115 6369 Kopparbergs 31
128 NA 116 6861 enskilda: 31
128 NA 117 68 k. 31
128 NA 118 6866 520, 31
128 NA 119 3037 s. 31
128 NA 120 6867 530 9
128 NA 121 6361 kr.; 31
128 NA 122 6868 Norrköpings 31
128 NA 123 6861 enskilda: 31
128 NA 124 68 k. 31
128 NA 125 6869 1,990 8
128 NA 126 6361 kr.; 31
128 NA 127 6870 Skaraborgs 31
128 NA 128 1425 läns 8
128 NA 129 6871 enökiTda: 31
128 NA 130 68 k. 31
128 NA 131 6872 1,970 31
128 NA 132 6361 kr.; 31
128 NA 133 6873 Skånes 31
128 NA 134 6861 enskilda: 31
128 NA 135 6874 &gt;k. 31
128 NA 136 6875 900, 8
128 NA 137 3037 s. 31
128 NA 138 6876 910 31
128 NA 139 6361 kr.; 31
128 NA 140 77 Stockholms 31
128 NA 141 6861 enskilda: 31
128 NA 142 68 k. 31
128 NA 143 6877 2^30 31
128 NA 144 6361 kr.; 31
128 NA 145 6831 Sundsvalls 31
128 NA 146 6861 enskilda: 31
128 NA 147 68 k. 31
128 NA 148 6878 2,190 31
128 NA 149 6361 kr.; 31
128 NA 150 4791 Upplands 31
128 NA 151 6861 enskilda: 31
128 NA 152 68 k. 31
128 NA 153 6879 1,440, 31
128 NA 154 3037 s. 31
128 NA 155 6880 1,475 31
128 NA 156 6361 kr.; 31
128 NA 157 6881 Brand- 31
128 NA 158 6882 oelh 31
128 NA 159 6883 liff. 31
128 NA 160 6884 Svea: 31
128 NA 161 68 k. 31
128 NA 162 6885 700, 31
128 NA 163 560 9. 13
128 NA 164 6886 708 8
128 NA 165 6361 kr.; 31
128 NA 166 6887 Försäkringsb. 31
128 NA 167 6888 Skandia: 31
128 NA 168 68 k. 31
128 NA 169 6889 206, 8
128 NA 170 3037 s. 31
128 NA 171 6890 208 8
128 NA 172 6891 proc.: 31
128 NA 173 6892 Pripp 8
128 NA 174 1915 & 8
128 NA 175 6893 Son: 31
128 NA 176 3037 s. 31
128 NA 177 6894 1,075 31
128 NA 178 6361 kr.; 31
128 NA 179 6895 Separator: 31
128 NA 180 68 k. 31
128 NA 181 6896 8,450 31
128 NA 182 6361 kr.; 31
128 NA 183 77 Stockholms 31
128 NA 184 6897 Bryggerier: 31
128 NA 185 68 k. 31
128 NA 186 6898 745, 31
128 NA 187 3037 s. 31
128 NA 188 6825 750 31
128 NA 189 6899 kT.; 31
128 NA 190 1920 Allm. 8
128 NA 191 6900 S-venska 31
128 NA 192 6901 Elektr.: 31
128 NA 193 68 k. 31
128 NA 194 6902 260, 31
128 NA 195 1999 8. 31
128 NA 196 1134 300 8
128 NA 197 6361 kr.; 31
128 NA 198 6903 Drott: 8
128 NA 199 6904 1,070 8
128 NA 200 6361 kr.; 31
128 NA 201 6905 Höganäs—Billesholm: 31
128 NA 202 68 k. 31
128 NA 203 6378 105 31
128 NA 204 69 : 31
128 NA 205 2352 25, 31
128 NA 206 3037 s. 31
128 NA 207 6906 106 31
128 NA 208 69 : 31
128 NA 209 6907 50; 31
128 NA 210 6908 Motala 8
128 NA 211 6909 verkstad: 8
128 NA 212 68 k. 31
128 NA 213 6910 316 31
128 NA 214 6361 kr.; 31
128 NA 215 6911 Reymersholms 8
128 NA 216 6912 spritf.: 31
128 NA 217 68 k. 31
128 NA 218 6913 3,100, 31
128 NA 219 3037 s. 31
128 NA 220 6914 3,450 31
128 NA 221 6361 kr.; 31
128 NA 222 1924 Allmänna 31
128 NA 223 6915 Telefon: 31
128 NA 224 68 k. 31
128 NA 225 6916 985, 31
128 NA 226 3037 s. 31
128 NA 227 6917 1,050 31
128 NA 228 6361 kr.; 31
128 NA 229 6369 Kopparbergs 31
128 NA 230 6918 Bergislag: 31
128 NA 231 68 k. 31
128 NA 232 6919 3,875 31
128 NA 233 6361 kr.; 31
128 NA 234 6920 tJddelholm: 8
128 NA 235 68 k. 31
128 NA 236 6921 770, 31
128 NA 237 3037 s. 31
128 NA 238 3939 800 31
128 NA 239 6361 kr.; 31
128 NA 240 6922 Bergslagernas 31
128 NA 241 6923 järnväg: 31
128 NA 242 68 k. 31
128 NA 243 6850 205 31
128 NA 244 6361 kr.; 31
128 NA 245 6924 Gäfle—Dala: 31
128 NA 246 68 k. 31
128 NA 247 6925 380, 31
128 NA 248 1999 8. 31
128 NA 249 6926 395 8
128 NA 250 6361 kr.; 31
128 NA 251 6927 Malmö—Trelleborg: 31
128 NA 252 68 k. 31
128 NA 253 6928 118 8
128 NA 254 6361 kr.; 31
128 NA 255 6929 StockholmVästerås—Bergslagen: 31
128 NA 256 1999 8. 31
128 NA 257 6930 136, 31
128 NA 258 100 a. 31
128 NA 259 6931 60 8
128 NA 260 6932 st. 8
128 NA 261 3142 tiill 8
128 NA 262 6933 135 31
128 NA 263 6899 kT.; 31
128 NA 264 6934 Grängesberg—Oxelösund: 8
128 NA 265 6935 ik. 8
128 NA 266 6375 2,090 31
128 NA 267 6361 kr.; 31
128 NA 268 6936 Stookfa. 31
128 NA 269 4579 Nya 31
128 NA 270 6937 spårv.: 31
128 NA 271 68 k. 31
128 NA 272 6938 623, 13
128 NA 273 100 a. 31
128 NA 274 221 4 10
128 NA 275 6932 st. 8
128 NA 276 121 till 4
128 NA 277 6939 630 31
128 NA 278 6361 kr.; 31
128 NA 279 6940 Stockh. 8
128 NA 280 6844 Södra 31
128 NA 281 6937 spårv.: 31
128 NA 282 68 k. 31
128 NA 283 6941 310 31
128 NA 284 6899 kT.; 31
128 NA 285 6942 Göta 8
128 NA 286 6943 kanal, 31
128 NA 287 2549 l:a 31
128 NA 288 6944 kl.: 31
128 NA 289 68 k. 31
128 NA 290 6945 82, 31
128 NA 291 100 a. 31
128 NA 292 6946 85 8
128 NA 293 6361 kr.; 31
128 NA 294 6947 Bärgningsb. 8
128 NA 295 6948 Neptun: 31
128 NA 296 68 k. 31
128 NA 297 6885 700, 31
128 NA 298 3037 s. 31
128 NA 299 6825 750 31
128 NA 300 6361 kr.; 31
128 NA 301 6949 Förnyade 31
128 NA 302 75 Svenska 46
128 NA 303 6950 Lloyd: 31
128 NA 304 68 k. 31
128 NA 305 6951 580, 31
128 NA 306 3037 s. 31
128 NA 307 6952 595 31
128 NA 308 6361 kr.; 31
128 NA 309 6953 Ttederib. 31
128 NA 310 6954 Sv*fea: 8
128 NA 311 68 k. 31
128 NA 312 6955 205, 8
128 NA 313 100 a. 31
128 NA 314 6956 250 31
128 NA 315 6899 kT.; 31
128 NA 316 6957 Sto-oktiolm-s 31
128 NA 317 6958 ångf.: 31
128 NA 318 68 k. 31
128 NA 319 6959 186 8
128 NA 320 6361 kr.; 31
128 NA 321 77 Stockholms 31
128 NA 322 6960 ång-slupsb.: 31
128 NA 323 68 k. 31
128 NA 324 6961 190 31
128 NA 325 6962 kir.; 31
128 NA 326 6963 Angf. 31
128 NA 327 6844 Södra 31
128 NA 328 232 Sverge 8
128 NA 329 68 k. 31
128 NA 330 6964 114: 8
128 NA 331 6379 50. 31
128 NA 332 3037 s. 31
128 NA 333 6704 120 8
128 NA 334 6965 ltr 31
129 NA 0 6966 Slottskyrkan: 39
129 NA 1 37 kl. 20
129 NA 2 2082 11 20
129 NA 3 449 f. 20
129 NA 4 351 m. 20
129 NA 5 6967 Ohm.inn. 20
129 NA 6 6587 Kollekt. 20
129 NA 7 4253 ' 20
129 NA 8 6968 Storkyrkan: 39
129 NA 9 6969 högin. 20
129 NA 10 6970 Mörner, 20
129 NA 11 6971 aftons. 39
129 NA 12 6972 Fries. 20
129 NA 13 6973 Kollekt 39
129 NA 14 6974 Tyska 20
129 NA 15 6975 kyrkan: 20
129 NA 16 1048 svensk 20
129 NA 17 6976 högm. 20
129 NA 18 6977 Swärd. 39
129 NA 19 6587 Kollekt. 20
129 NA 20 2869 Finska 39
129 NA 21 6975 kyrkan: 20
129 NA 22 1048 svensk 20
129 NA 23 6978 höem. 18
129 NA 24 37 kl. 20
129 NA 25 6979 U 20
129 NA 26 2722 t, 20
129 NA 27 6980 Montell. 20
129 NA 28 6587 Kollekt. 20
129 NA 29 6981 Jakobs 20
129 NA 30 6982 kyrka: 20
129 NA 31 6969 högin. 20
129 NA 32 6983 Westman, 20
129 NA 33 6971 aftons. 39
129 NA 34 6984 Löfcren. 20
129 NA 35 6587 Kollekt. 20
129 NA 36 6985 JohanncB' 20
129 NA 37 6986 lerrka: 20
129 NA 38 6987 ottes, 39
129 NA 39 6969 högin. 20
129 NA 40 6988 Althin, 39
129 NA 41 6628 aftongudstjänst 20
129 NA 42 72 för 47
129 NA 43 608 barn 28
129 NA 44 51 och 20
129 NA 45 3392 ungdom 39
129 NA 46 6989 Öhman. 39
129 NA 47 6587 Kollekt. 20
129 NA 48 6990 Stefauskanellet: 20
129 NA 49 6991 liögm. 39
129 NA 50 6992 Laurell, 20
129 NA 51 6971 aftons. 39
129 NA 52 6993 Freden. 39
129 NA 53 6587 Kollekt. 20
129 NA 54 6994 Adoll' 20
129 NA 55 6995 rretlriks 48
129 NA 56 6996 kyika: 39
129 NA 57 6969 högin. 20
129 NA 58 6997 Berglund, 20
129 NA 59 6971 aftons. 39
129 NA 60 6998 Wallstersson. 20
129 NA 61 6587 Kollekt. 20
129 NA 62 6999 Nattvards-lång 20
129 NA 63 7000 niista 28
129 NA 64 7001 söndag, 39
129 NA 65 7002 skriftermål 39
129 NA 66 37 kl. 20
129 NA 67 24 10 18
129 NA 68 449 f. 20
129 NA 69 7003 m.. 20
129 NA 70 7004 anteckning 39
129 NA 71 7005 past.-exped. 20
129 NA 72 1463 lördag 20
129 NA 73 37 kl. 20
129 NA 74 7006 10—11 39
129 NA 75 7007 f.m 39
129 NA 76 7008 Mattfiiskyrkan: 20
129 NA 77 6991 liögm. 39
129 NA 78 7009 Gasslander, 20
129 NA 79 7010 altons. 20
129 NA 80 7011 Holuibiick. 20
129 NA 81 6587 Kollekt. 20
129 NA 82 7012 Nattvardsgång 20
129 NA 83 447 nästa 19
129 NA 84 1463 lördag 20
129 NA 85 37 kl. 20
129 NA 86 347 6 20
129 NA 87 350 e. 20
129 NA 88 450 m., 20
129 NA 89 7013 uppskiifuingi 20
129 NA 90 1906 Ad. 39
129 NA 91 7014 Fredrik? 39
129 NA 92 7005 past.-exped. 20
129 NA 93 152 samma 39
129 NA 94 47 dag 28
129 NA 95 37 kl. 20
129 NA 96 7015 10-li 39
129 NA 97 507 in. 20
129 NA 98 1897 Klara 20
129 NA 99 6982 kyrka: 20
129 NA 100 7016 högni. 20
129 NA 101 7017 Westberg, 39
129 NA 102 6971 aftons. 39
129 NA 103 7018 Svanberg. 39
129 NA 104 6587 Kollekt. 20
129 NA 105 7019 Östermalms 39
129 NA 106 6982 kyrka: 20
129 NA 107 6976 högm. 20
129 NA 108 7020 Relin. 48
129 NA 109 6587 Kollekt. 20
129 NA 110 7021 Aftons. 39
129 NA 111 7022 Leuwgren. 39
129 NA 112 7023 Kyrkosalen 20
129 NA 113 7024 pastorsbostället 20
129 NA 114 164 vid 39
129 NA 115 7025 Hjorthagen: 39
129 NA 116 37 kl. 20
129 NA 117 2814 II 39
129 NA 118 449 f. 20
129 NA 119 507 in. 20
129 NA 120 7026 Kihlen. 20
129 NA 121 7027 PtirsainliiiKSliyddan 18
129 NA 122 7028 rid 20
129 NA 123 7029 Skeiiiiarcgatau: 20
129 NA 124 7030 kl 39
129 NA 125 2444 C 20
129 NA 126 6502 c. 20
129 NA 127 351 m. 20
129 NA 128 7031 sammanträder 39
129 NA 129 7032 konfirmandlöreningen 20
129 NA 130 121 till 4
129 NA 131 7033 julteet. 39
129 NA 132 7034 Siirbruunsgataii 39
129 NA 133 7035 10: 39
129 NA 134 37 kl. 20
129 NA 135 347 6 20
129 NA 136 350 e. 20
129 NA 137 351 m. 20
129 NA 138 7036 Kihlén. 20
129 NA 139 7037 Oseaif 20
129 NA 140 6982 kyrka: 20
129 NA 141 6991 liögm. 39
129 NA 142 7038 Lagerström, 44
129 NA 143 6971 aftons. 39
129 NA 144 7039 Au 20
129 NA 145 7040 relius. 39
129 NA 146 6587 Kollekt. 20
129 NA 147 7041 Kimgsliolms 28
129 NA 148 6982 kyrka: 20
129 NA 149 7042 hög-m. 3
129 NA 150 7043 Folkard-Holmgren, 20
129 NA 151 7044 aftous. 20
129 NA 152 7045 Blomquist. 39
129 NA 153 6587 Kollekt. 20
129 NA 154 7046 Fredikol-ikalen 10
129 NA 155 313 41 18
129 NA 156 7047 Hnndtveikaiegatan: 20
129 NA 157 37 kl. 20
129 NA 158 7048 hal! 39
129 NA 159 349 8 20
129 NA 160 449 f. 20
129 NA 161 507 in. 20
129 NA 162 79 ooh 4
129 NA 163 37 kl. 20
129 NA 164 2506 12 39
129 NA 165 449 f. 20
129 NA 166 351 m. 20
129 NA 167 7049 Lindberg. 20
129 NA 168 7050 k:.larina 39
129 NA 169 6982 kyrka: 20
129 NA 170 6991 liögm. 39
129 NA 171 7051 Wadén, 39
129 NA 172 6971 aftons. 39
129 NA 173 7052 Klefbeck. 20
129 NA 174 6587 Kollekt. 20
129 NA 175 7053 Katarina 4
129 NA 176 7054 församliiigshyddaj 39
129 NA 177 7055 Mejt,ens 39
129 NA 178 7056 gränd: 39
129 NA 179 6976 högm. 20
129 NA 180 7057 Klefbeck, 39
129 NA 181 7010 altons. 20
129 NA 182 7058 Wadén. 39
129 NA 183 7059 1'rcdikolokalen 10
129 NA 184 7060 Ölandsgatan 39
129 NA 185 7061 13: 39
129 NA 186 37 kl. 20
129 NA 187 390 9 18
129 NA 188 996 t. 39
129 NA 189 351 m. 20
129 NA 190 7062 barngudatjånst, 39
129 NA 191 7063 kl.öe. 20
129 NA 192 351 m. 20
129 NA 193 7064 Sahlin, 39
129 NA 194 37 kl. 20
129 NA 195 1480 7 20
129 NA 196 350 e. 20
129 NA 197 351 m. 20
129 NA 198 7065 ungdomsuiötc, 39
129 NA 199 7066 Lyth. 20
129 NA 200 7067 iltaria 39
129 NA 201 6982 kyrka: 20
129 NA 202 6976 högm. 20
129 NA 203 6564 Eklund, 20
129 NA 204 6971 aftons. 39
129 NA 205 7068 Winberg. 39
129 NA 206 6587 Kollekt. 20
129 NA 207 7069 Ansii;aril&gt;kyrkaii 39
129 NA 208 7070 (Brännkyrkag. 20
129 NA 209 7071 88): 20
129 NA 210 37 kl. 20
129 NA 211 2082 11 20
129 NA 212 996 t. 39
129 NA 213 351 m. 20
129 NA 214 7072 Lindeberg. 20
129 NA 215 6587 Kollekt. 20
129 NA 216 7073 Maria-salen 20
129 NA 217 7074 (Brannkyrkagatnn 39
129 NA 218 7075 187): 39
129 NA 219 37 kl. 20
129 NA 220 614 5 20
129 NA 221 350 e. 20
129 NA 222 998 ni. 39
129 NA 223 7076 Lagerkranz. 19
129 NA 224 7077 Skeppsholmskyrkan: 39
129 NA 225 37 kl. 20
129 NA 226 2082 11 20
129 NA 227 7078 f, 20
129 NA 228 351 m. 20
129 NA 229 7079 Dehlgren. 20
129 NA 230 6587 Kollekt. 20
129 NA 231 7080 lilasiiiiolmskyrkan: 39
129 NA 232 37 kl. 20
129 NA 233 2082 11 20
129 NA 234 7081 f.m. 39
129 NA 235 7082 Montelius, 20
129 NA 236 37 kl. 20
129 NA 237 347 6 20
129 NA 238 350 e. 20
129 NA 239 351 m. 20
129 NA 240 7083 bön. 20
129 NA 241 7084 Sahhataltergs 4
129 NA 242 6982 kyrka: 20
129 NA 243 37 kl. 20
129 NA 244 2082 11 20
129 NA 245 996 t. 39
129 NA 246 351 m. 20
129 NA 247 7085 Elmquist. 45
129 NA 248 7086 Diakoiiissaiislaitens 33
129 NA 249 7087 kajiell: 39
129 NA 250 6991 liögm. 39
129 NA 251 7088 Lyth 20
129 NA 252 6587 Kollekt. 20
129 NA 253 7089 ltorgerskniicls 39
129 NA 254 812 änkling 48
129 NA 255 6982 kyrka: 20
129 NA 256 37 kl. 20
129 NA 257 2082 11 20
129 NA 258 449 f. 20
129 NA 259 351 m. 20
129 NA 260 7090 Hähl. 20
129 NA 261 7091 Danviks 20
129 NA 262 6982 kyrka: 20
129 NA 263 7092 ki. 20
129 NA 264 2082 11 20
129 NA 265 996 t. 39
129 NA 266 351 m. 20
129 NA 267 7093 Sundberg. 39
129 NA 268 7094 Kacka 20
129 NA 269 6982 kyrka: 20
129 NA 270 37 kl. 20
129 NA 271 2082 11 20
129 NA 272 449 f. 20
129 NA 273 351 m. 20
129 NA 274 7095 Högman. 20
129 NA 275 7096 Krslaviks 39
129 NA 276 7097 kapell: 20
129 NA 277 37 kl. 20
129 NA 278 2082 11 20
129 NA 279 449 f. 20
129 NA 280 351 m. 20
